BLOCKID,HOUSE
090118701005010, 48
090117141041002, 48
090118701004015, 48
090117131001005, 48
090117141032021, 48
090117121001010, 48
090117141013003, 48
090117131001019, 48
090117141011008, 48
090117141011010, 48
090117141043002, 48
090117141034014, 48
090117131001034, 48
090117141031016, 48
090117121002031, 48
090118701005040, 48
090118701003020, 48
090118701004023, 48
090118701002026, 48
090117141011012, 48
090117131002012, 48
090117131001029, 48
090117131003007, 48
090117141031019, 48
090117141043003, 48
090118701004016, 48
090117141041023, 48
090117141041022, 48
090117131002018, 48
090118701005053, 48
090117141041019, 48
090118701005018, 48
090117141041026, 48
090117121002023, 48
090117131003021, 48
090118701005008, 48
090118701005022, 48
090118701003018, 48
090117141041030, 48
090117141042016, 48
090118701005016, 48
090117131003010, 48
090117141035000, 48
090117141013005, 48
090117141013017, 48
090118701005049, 48
090117141043011, 48
090117141042002, 48
090117141031021, 48
090117121001015, 48
090117121001005, 48
090118701005044, 48
090118701001035, 48
090117141033004, 48
090117141033017, 48
090117141033007, 48
090117121002032, 48
090117141013008, 48
090117141035005, 48
090117131003033, 48
090117141034003, 48
090117141033013, 48
090117141031001, 48
090117141042007, 48
090118701004020, 48
090117141042017, 48
090117131003036, 48
090118701005036, 48
090117141031025, 48
090117141035013, 48
090117141042008, 48
090117141034013, 48
090117131003011, 48
090117121002010, 48
090117141042013, 48
090117141032008, 48
090117141031030, 48
090118701005041, 48
090117131002003, 48
090117121002013, 48
090117121002024, 48
090117141033018, 48
090117121001016, 48
090117131001008, 48
090117141031011, 48
090117121001007, 48
090117131003031, 48
090118701005055, 48
090117131003022, 48
090117141013025, 48
090118701005039, 48
090118701005034, 48
090117141042014, 48
090118701005047, 48
090117141011003, 48
090118701005038, 48
090117141041010, 48
090117121002014, 48
090118701003014, 48
090118701005031, 48
090117141032013, 48
090117141041001, 48
090118701005050, 48
090117121001011, 48
090117131001035, 48
090117131003012, 48
090118701005059, 48
090117141013004, 48
090117141041028, 48
090117141033016, 48
090118701005009, 48
090118701005037, 48
090117121002019, 48
090117141034008, 48
090117131003023, 48
090117141042018, 48
090117131002015, 48
090118701004026, 48
090117141013031, 48
090117131002001, 48
090118701005029, 48
090117131003009, 48
090117141031013, 48
090117131001016, 48
090117131001014, 48
090117131001030, 48
090117141042012, 48
090117141033003, 48
090117131002016, 48
090118701005021, 48
090117121002009, 48
090118701004018, 48
090117141043014, 48
090117141043000, 48
090118701003006, 48
090118701004007, 48
090117131001026, 48
090117131001003, 48
090117141031007, 48
090118701005000, 48
090117141033020, 48
090117141042003, 48
090118701004022, 48
090118701004019, 48
090117121001021, 48
090117131001006, 48
090117131003032, 48
090118701005025, 48
090117131003008, 48
090117141043018, 48
090117121001013, 48
090117131001021, 48
090117141032000, 48
090118701005048, 48
090117141042015, 48
090117141013011, 48
090117131003001, 48
090117131002008, 48
090117141041021, 48
090117141041006, 48
090117141041005, 48
090117141032011, 48
090117141035009, 48
090117141011009, 48
090117131003027, 48
090117121001003, 48
090117141013027, 48
090117141041015, 48
090117141034007, 48
090117141013019, 48
090117141041025, 48
090117141013024, 48
090117131001027, 48
090117141035011, 48
090117141012008, 48
090117141035014, 48
090117141031005, 48
090117131003038, 48
090117121002015, 48
090118701003001, 48
090118701005046, 48
090118701005027, 48
090117141012000, 48
090117141032017, 48
090117141033023, 48
090117131003002, 48
090117121001012, 48
090118701005026, 48
090117131003003, 48
090117141011005, 48
090117141035008, 48
090117121001009, 48
090118701002030, 48
090117131001017, 48
090117131003024, 48
090117141042010, 48
090117141041020, 48
090118701005019, 48
090117121001001, 48
090118701005013, 48
090118701005032, 48
090118701004013, 48
090117131003004, 48
090117141013000, 48
090117121002006, 48
090118701005057, 48
090117121001004, 48
090117141012004, 48
090117141012009, 48
090117141012010, 48
090117141031031, 48
090117141011002, 48
090117141041017, 48
090117141013007, 48
090117141031027, 48
090117131001023, 48
090117131001004, 48
090118701005007, 48
090117141031028, 48
090117141033022, 48
090118701004008, 48
090117121001008, 48
090117121001002, 48
090117141032009, 48
090117131003029, 48
090117121001000, 48
090118701002029, 48
090117141035002, 48
090117141032016, 48
090117131001031, 48
090118701002023, 48
090117141041016, 48
090118701005017, 48
090117131002009, 48
090117141034006, 48
090117141042019, 48
090117131001028, 48
090117141043013, 48
090117131001002, 48
090118701002027, 48
090117131001010, 48
090117141013020, 48
090117141011001, 48
090117141042011, 48
090117141043012, 48
090117141043006, 48
090117141013009, 48
090118701004011, 48
090118701005012, 48
090118701005014, 48
090117131003015, 48
090117141033015, 48
090117141041008, 48
090117141013023, 48
090117131003019, 48
090118701001034, 48
090117141043017, 48
090117141042000, 48
090118701005001, 48
090118701005024, 48
090117141032007, 48
090118701004003, 48
090117141031002, 48
090118701004005, 48
090117141032018, 48
090117141043008, 48
090117121001019, 48
090117121001022, 48
090117141031012, 48
090117121002002, 48
090117131001011, 48
090117141034002, 48
090117141041009, 48
090117141035010, 48
090117141013021, 48
090118701005033, 48
090117141031022, 48
090117121002017, 48
090117131001013, 48
090117131001032, 48
090117141033014, 48
090118701005051, 48
090117141013026, 48
090117141041013, 48
090117141032019, 48
090117141032023, 48
090118701005004, 48
090117141013010, 48
090117141013033, 48
090117141031010, 48
090117131002004, 48
090117131003020, 48
090117141041014, 48
090117131002002, 48
090118701005003, 48
090117141012007, 48
090117121002028, 48
090118701005020, 48
090117141032015, 48
090117141031029, 48
090117121002012, 48
090117141033005, 48
090117141013016, 48
090117141042009, 48
090117141031018, 48
090117141031009, 48
090117131001024, 48
090117141034010, 48
090117141011006, 48
090118701004000, 48
090118701004012, 48
090117141033001, 48
090118701003021, 48
090117141041012, 48
090117141012002, 48
090118701003011, 48
090117121001017, 48
090117121002030, 48
090117131003034, 48
090117131003005, 48
090117141031020, 48
090118701005058, 48
090117141013022, 48
090117131002019, 48
090117131002020, 48
090117121002027, 48
090117131003013, 48
090117121002008, 48
090118701003005, 48
090117121002016, 48
090117131001015, 48
090117131002006, 48
090117141013015, 48
090117141011000, 48
090117131003035, 48
090117141031017, 48
090117141032022, 48
090118701003004, 48
090117131002000, 48
090117121002003, 48
090118701004001, 48
090117141013018, 48
090117141013030, 48
090117141012003, 48
090118701003017, 48
090117131003017, 48
090117141012001, 48
090118701003002, 48
090118701005002, 48
090117141013013, 48
090117141034011, 48
090117141043016, 48
090117141043015, 48
090117141035004, 48
090117141031023, 48
090118701001036, 48
090117131001009, 48
090117141032003, 48
090117131002024, 48
090117141033000, 48
090118701004014, 48
090118701002021, 48
090118701005045, 48
090117141033021, 48
090117131002023, 48
090117141033009, 48
090117141031006, 48
090117141013028, 48
090118701004021, 48
090117131002011, 48
090117141041029, 48
090117141031004, 48
090117141034004, 48
090118701004025, 48
090117131002007, 48
090117141031000, 48
090117141035003, 48
090118701005006, 48
090117141012006, 48
090118701003015, 48
090117141031026, 48
090117141032010, 48
090117141035012, 48
090117121001006, 48
090117121002007, 48
090117141033012, 48
090117131001012, 48
090117131003030, 48
090117131001007, 48
090117141033006, 48
090117131002021, 48
090117131001001, 48
090118701003003, 48
090118701005035, 48
090118701005060, 48
090117131002017, 48
090117141034015, 48
090117141035007, 48
090117141035006, 48
090118701005043, 48
090117141033011, 48
090117141031003, 48
090117141035001, 48
090118701003008, 48
090118701005011, 48
090117121001014, 48
090117131001020, 48
090117131002010, 48
090117141013034, 48
090117141043005, 48
090117141031014, 48
090117131003000, 48
090117141013002, 48
090117141034001, 48
090118701002024, 48
090117121002029, 48
090117141011004, 48
090117141042005, 48
090117141034009, 48
090118701001030, 48
090118701003010, 48
090158003001008, 49
090158004001006, 49
090158005023016, 49
090158007003013, 49
090158003002006, 49
090158004002006, 49
090158006002011, 49
090158006003008, 49
090158005011011, 49
090158005022003, 49
090158005023025, 49
090158005021019, 49
090158003002003, 49
090158007001019, 49
090158004001007, 49
090158005022001, 49
090158004003006, 49
090158007001016, 49
090158007003006, 49
090158007002002, 49
090158004003004, 49
090158007001007, 49
090158004001004, 49
090158005021001, 49
090158005021011, 49
090158005021008, 49
090158005011004, 49
090158004001005, 49
090158006003003, 49
090158006001012, 49
090158005022007, 49
090158003003004, 49
090158007003004, 49
090158005011001, 49
090158006002001, 49
090158005011000, 49
090158004001008, 49
090158005012005, 49
090158006003025, 49
090158003003003, 49
090158005022002, 49
090158005011010, 49
090158005023021, 49
090158005011013, 49
090158007003017, 49
090158006003022, 49
090158006003030, 49
090158007001020, 49
090158005012012, 49
090158003003009, 49
090158007001013, 49
090158005011019, 49
090158005012009, 49
090158003001011, 49
090158007001015, 49
090158003003010, 49
090158006001003, 49
090158005023019, 49
090158006001000, 49
090158005013001, 49
090158005011016, 49
090158003001002, 49
090158005022020, 49
090158006003021, 49
090158004002017, 49
090158005022009, 49
090158003002012, 49
090158004003001, 49
090158006003006, 49
090158005012010, 49
090158005023003, 49
090158007003018, 49
090158007001003, 49
090158007003009, 49
090158003001001, 49
090158004001002, 49
090158004002020, 49
090158004003011, 49
090158003001000, 49
090158007002003, 49
090158007002004, 49
090158007003001, 49
090158005021014, 49
090158005013008, 49
090158003001018, 49
090158005021005, 49
090158003002022, 49
090158006003020, 49
090158004002002, 49
090158003003014, 49
090158006003012, 49
090158007003002, 49
090158006003031, 49
090158007001009, 49
090158004002003, 49
090158005012001, 49
090158005023005, 49
090158005012008, 49
090158005012013, 49
090158005022008, 49
090158003003012, 49
090158003002014, 49
090158006001020, 49
090158006003013, 49
090158003001013, 49
090158003003006, 49
090158005011009, 49
090158003001005, 49
090158006003023, 49
090158003002010, 49
090158006003018, 49
090158006001006, 49
090158007003000, 49
090158006003015, 49
090158004003016, 49
090158003001006, 49
090158003001007, 49
090158005022000, 49
090158006001019, 49
090158005022018, 49
090158007003010, 49
090158005022022, 49
090158005022010, 49
090158007001012, 49
090158005021025, 49
090158007002001, 49
090158007001006, 49
090158005011024, 49
090158007003008, 49
090158003002018, 49
090158005013006, 49
090158005021012, 49
090158007001005, 49
090158004001000, 49
090158006003009, 49
090158005021026, 49
090158003003002, 49
090158005022023, 49
090158006003000, 49
090158005011014, 49
090158006003026, 49
090158003002020, 49
090158007003003, 49
090158006003014, 49
090158006003024, 49
090158006002010, 49
090158005011017, 49
090158006003029, 49
090158003001016, 49
090158004003000, 49
090158005011005, 49
090158003003013, 49
090158003002021, 49
090158005022013, 49
090158004001001, 49
090158005021021, 49
090158005021016, 49
090158006002003, 49
090158006001017, 49
090158005013003, 49
090158006001011, 49
090158005021017, 49
090158005023011, 49
090158006003005, 49
090158003002000, 49
090158005012000, 49
090158005022016, 49
090158003002011, 49
090158005011015, 49
090158004002005, 49
090158007001002, 49
090158005023002, 49
090158005021007, 49
090158004003007, 49
090158006003027, 49
090158003002004, 49
090158003002005, 49
090158004002013, 49
090158007001008, 49
090158007001017, 49
090158006002012, 49
090158005021031, 49
090158006002008, 49
090158004001009, 49
090158005022004, 49
090158006003032, 49
090158005021013, 49
090158007003016, 49
090158004002015, 49
090158006001016, 49
090158005023000, 49
090158004002018, 49
090158005021032, 49
090158005021029, 49
090158006001008, 49
090158007002005, 49
090158003003000, 49
090158003002013, 49
090158004003008, 49
090158006002013, 49
090158005023014, 49
090158006002000, 49
090158005012002, 49
090158004003015, 49
090158005011020, 49
090158003002001, 49
090158004001010, 49
090158007001004, 49
090158006003002, 49
090158005022006, 49
090158005022012, 49
090158005011003, 49
090158005013004, 49
090158005011025, 49
090158006003007, 49
090158005022015, 49
090158005012015, 49
090158004003012, 49
090158005011012, 49
090158005012007, 49
090158003002007, 49
090158005021023, 49
090158005021028, 49
090158007002000, 49
090158005011021, 49
090158005013002, 49
090158005013011, 49
090158003003015, 49
090158004002011, 49
090158004003010, 49
090158007001018, 49
090158004003005, 49
090158005023015, 49
090158005023022, 49
090158005022017, 49
090158005011002, 49
090158003001004, 49
090158005023017, 49
090158006002006, 49
090158003003011, 49
090158004002004, 49
090158005021018, 49
090158006002009, 49
090158005023020, 49
090158003001017, 49
090158005023001, 49
090158005023018, 49
090158005011018, 49
090158005021015, 49
090158005023012, 49
090158006002005, 49
090158005013007, 49
090158005012004, 49
090158005012014, 49
090158003002019, 49
090158005021009, 49
090158007001001, 49
090158004002016, 49
090158005023007, 49
090158006003004, 49
090158005021006, 49
090158007001000, 49
090158006001014, 49
090158004002012, 49
090158005011008, 49
090158004003013, 49
090158006001018, 49
090158007002006, 49
090158007001011, 49
090158005022014, 49
090158005013005, 49
090158006003016, 49
090158006001005, 49
090158003001015, 49
090158005021024, 49
