BLOCKID,SENATE
090010505001003, 26
090012401003024, 26
090010211002010, 26
090012453003005, 26
090012402002004, 26
090012452003013, 26
090010354002009, 26
090010209002005, 26
090012402003007, 26
090010209003000, 26
090010354002007, 26
090010502002014, 26
090010305003010, 26
090010505004005, 26
090010501003008, 26
090010502002013, 26
090012453001037, 26
090010451023011, 26
090010451021032, 26
090010452001014, 26
090010551001009, 26
090010504002020, 26
090010503011002, 26
090010552001013, 26
090012402002010, 26
090010211002007, 26
090010506003015, 26
090010354002014, 26
090012451001014, 26
090010503021014, 26
090012452003021, 26
090010551006001, 26
090010451013006, 26
090012456001006, 26
090010210002001, 26
090010505001007, 26
090012455001014, 26
090010552003008, 26
090010451021002, 26
090010551004009, 26
090012402001019, 26
090012401003009, 26
090012402001011, 26
090010451013015, 26
090010551002000, 26
090012456001009, 26
090012402001021, 26
090012402001007, 26
090010504001009, 26
090010502003013, 26
090010502001003, 26
090012453002006, 26
090010451024028, 26
090010209001005, 26
090010501002015, 26
090010505003014, 26
090012401002002, 26
090012401002005, 26
090010551006004, 26
090012452002003, 26
090012455002000, 26
090010301001003, 26
090010451012016, 26
090012452003017, 26
090010504002017, 26
090010451022001, 26
090010209002012, 26
090010551003008, 26
090010451013014, 26
090010501003011, 26
090010505004011, 26
090010506001006, 26
090010552003022, 26
090010551004007, 26
090012402003002, 26
090010551001012, 26
090010503023013, 26
090012402001018, 26
090010209002000, 26
090010453001001, 26
090010505002006, 26
090012401003037, 26
090012453001031, 26
090012402003036, 26
090010210001012, 26
090010211001001, 26
090010207002010, 26
090010506003017, 26
090010503012007, 26
090012402003015, 26
090010305002013, 26
090010502003010, 26
090010354002001, 26
090012455001006, 26
090010354002010, 26
090012453001041, 26
090010451011018, 26
090012402003032, 26
090012401003008, 26
090012456003014, 26
090012402001002, 26
090010503021005, 26
090012401001006, 26
090012402001016, 26
090012401003035, 26
090010209001004, 26
090010451023000, 26
090010505001000, 26
090010501001007, 26
090010551005005, 26
090010501003001, 26
090012456001007, 26
090012453001040, 26
090010551001013, 26
090010452002006, 26
090010502002002, 26
090010552002005, 26
090010503011006, 26
090010506001000, 26
090012453001027, 26
090012453002007, 26
090010505004006, 26
090010504002016, 26
090010552002002, 26
090012402002014, 26
090010454001013, 26
090010501001023, 26
090010453002001, 26
090012455001008, 26
090010451022015, 26
090010451024017, 26
090012454001015, 26
090010501003009, 26
090010503021018, 26
090010503021017, 26
090010552003026, 26
090010502002008, 26
090010503022009, 26
090010552002017, 26
090010501001025, 26
090010501001018, 26
090010451013007, 26
090010451021015, 26
090010453001004, 26
090010551004008, 26
090012453002005, 26
090010506003024, 26
090010501003007, 26
090010451024015, 26
090012453001038, 26
090010451021019, 26
090012401003027, 26
090010451011001, 26
090010506002001, 26
090010505004017, 26
090010501003006, 26
090010552003019, 26
090010504001017, 26
090010451024021, 26
090012453002013, 26
090010504002032, 26
090012456001002, 26
090010501003018, 26
090010354002002, 26
090012401001025, 26
090010502001010, 26
090010451021007, 26
090012455001015, 26
090010503021011, 26
090010451024003, 26
090010552001006, 26
090010503012012, 26
090010503012000, 26
090012455001011, 26
090010504002008, 26
090010504002015, 26
090010505003009, 26
090010354002005, 26
090010505001011, 26
090010502001000, 26
090010505001014, 26
090010210002000, 26
090012401002009, 26
090012456003011, 26
090010451011008, 26
090012452003012, 26
090010451023009, 26
090010504001005, 26
090010504001002, 26
090010502002020, 26
090010552003023, 26
090010452001003, 26
090012453001008, 26
090012401001017, 26
090010451022008, 26
090010503012006, 26
090010351012011, 26
090012456001005, 26
090010211002005, 26
090010211004009, 26
090012402001009, 26
090010551001000, 26
090012401003031, 26
090012455002008, 26
090012453001035, 26
090010451021021, 26
090012454002007, 26
090012402002020, 26
090010209002006, 26
090010503012011, 26
090010552001007, 26
090010504001003, 26
090010209001000, 26
090010501002010, 26
090010551004001, 26
090010552003016, 26
090010451021030, 26
090012402003022, 26
090012401003046, 26
090012453002012, 26
090012453001019, 26
090010210001011, 26
090010502002005, 26
090012402001014, 26
090010211004013, 26
090010453002006, 26
090012456001001, 26
090012455002007, 26
090012402003034, 26
090010452002001, 26
090010503023016, 26
090012402003004, 26
090010552001001, 26
090010305003000, 26
090012401003012, 26
090010454002008, 26
090010506001001, 26
090010551003002, 26
090010354002021, 26
090010504002036, 26
090010501001012, 26
090010452001012, 26
090010503023010, 26
090010503022015, 26
090010502002019, 26
090010454002005, 26
090010451013008, 26
090010451021013, 26
090010451024014, 26
090010451024022, 26
090010506003027, 26
090010451011019, 26
090010506003013, 26
090010451024029, 26
090010451024026, 26
090010502002000, 26
090010503022005, 26
090010502002010, 26
090010503023015, 26
090010451013004, 26
090010353001025, 26
090012452002006, 26
090012452003019, 26
090010503023007, 26
090010506001008, 26
090010454001019, 26
090010504001019, 26
090010505001010, 26
090012453001025, 26
090010503023004, 26
090010502002015, 26
090010503022003, 26
090012454001008, 26
090010501001013, 26
090010451012002, 26
090010552003027, 26
090010506002002, 26
090010551006008, 26
090010501002003, 26
090010501001009, 26
090010503022010, 26
090012456002013, 26
090010551003000, 26
090010505003004, 26
090010454002006, 26
090012453001034, 26
090012452002010, 26
090010451024007, 26
090010506002011, 26
090010452001010, 26
090010451022010, 26
090010506003000, 26
090010503011001, 26
090010551004000, 26
090010506003012, 26
090010502003011, 26
090010451013005, 26
090010301002005, 26
090012402002015, 26
090012453002004, 26
090012402003028, 26
090010506002013, 26
090010505002010, 26
090010506001007, 26
090010505003015, 26
090010211002000, 26
090010503023025, 26
090010506003006, 26
090010305002010, 26
090012452002000, 26
090010501002005, 26
090012456001000, 26
090012456001003, 26
090010503021019, 26
090012453001018, 26
090012454001009, 26
090012454001007, 26
090010210001001, 26
090010503021010, 26
090010207002005, 26
090010506003023, 26
090010209002001, 26
090010506001009, 26
090012401003045, 26
090010353001013, 26
090010505003018, 26
090010506001019, 26
090010210002003, 26
090010210001010, 26
090012402002013, 26
090012452002009, 26
090010503023019, 26
090012402003025, 26
090010305002006, 26
090010502001012, 26
090010451011017, 26
090010451023003, 26
090012453003001, 26
090012402002021, 26
090010503021000, 26
090010506002008, 26
090010506003007, 26
090010501001017, 26
090012401002012, 26
090012454002011, 26
090010504001022, 26
090010501003010, 26
090010504002001, 26
090010551001005, 26
090010503023006, 26
090010452001008, 26
090010351012009, 26
090010551001003, 26
090012456003019, 26
090012455001010, 26
090010552002019, 26
090012451001006, 26
090010503023024, 26
090010451024016, 26
090010506003004, 26
090010552003018, 26
090010453001005, 26
090010454002025, 26
090012401003000, 26
090012401003043, 26
090012453001003, 26
090012401002015, 26
090010211002008, 26
090010506001010, 26
090010354002024, 26
090012401001021, 26
090012401002007, 26
090012401002010, 26
090010354002016, 26
090012454002021, 26
090010451012015, 26
090010504001021, 26
090010451022000, 26
090010501001004, 26
090010210001009, 26
090010451013001, 26
090010451021029, 26
090010551005004, 26
090012401001023, 26
090010504002009, 26
090010451023013, 26
090010503011012, 26
090010503012015, 26
090010552001005, 26
090012455001013, 26
090010454002016, 26
090010506002015, 26
090012452003020, 26
090012401001013, 26
090010504002023, 26
090010504001006, 26
090010551004006, 26
090010502001005, 26
090010551001018, 26
090010452001001, 26
090010451022004, 26
090012454002016, 26
090010552002004, 26
090010502002004, 26
090010501003020, 26
090010452001002, 26
090012452003011, 26
090010353001004, 26
090010453001009, 26
090010454002007, 26
090012453001022, 26
090012402003019, 26
090010503023005, 26
090010305003009, 26
090010501001015, 26
090010454001007, 26
090010451021009, 26
090010505004004, 26
090010552003009, 26
090010210001000, 26
090010503023022, 26
090010501001001, 26
090010453002015, 26
090010451024019, 26
090012456003020, 26
090010454002010, 26
090010353001012, 26
090010451012006, 26
090010451012009, 26
090010451011002, 26
090010503023009, 26
090010506002009, 26
090010506001018, 26
090010209001003, 26
090010209002008, 26
090010451013003, 26
090010503022008, 26
090010453001007, 26
090010504002018, 26
090010452001006, 26
090010454002023, 26
090010301001004, 26
090010453001003, 26
090010551002001, 26
090010451011013, 26
090010451012007, 26
090012401003021, 26
090010503011009, 26
090010503012010, 26
090012402003033, 26
090010552003000, 26
090010506003010, 26
090012402001012, 26
090012401003016, 26
090010503021003, 26
090010504002021, 26
090010503023011, 26
090010451021027, 26
090010451024031, 26
090012452002014, 26
090010210001014, 26
090012402003027, 26
090010551004004, 26
090010503022006, 26
090012453001028, 26
090012452002008, 26
090010301002007, 26
090010504001014, 26
090010209003009, 26
090010503022004, 26
090010353001002, 26
090012401001008, 26
090010506002020, 26
090010353001019, 26
090010451022009, 26
090010501002013, 26
090010209002011, 26
090010504001004, 26
090010505004007, 26
090010505004010, 26
090010501001003, 26
090012453001020, 26
090012454001000, 26
090010451011016, 26
090010451021010, 26
090010506001016, 26
090010211002001, 26
090010551005002, 26
090010454002011, 26
090010211002014, 26
090012453002001, 26
090010451023007, 26
090012402003021, 26
090010551003004, 26
090010504002010, 26
090012401001001, 26
090012402002012, 26
090010451013002, 26
090010505004018, 26
090010451022016, 26
090010305003006, 26
090010505004016, 26
090010505002005, 26
090010210001015, 26
090010503021002, 26
090010502001011, 26
090010354002017, 26
090010501002006, 26
090012454001006, 26
090012452003015, 26
090010552001004, 26
090012456003006, 26
090010305003004, 26
090010451021025, 26
090010453001000, 26
090010506003001, 26
090012455002003, 26
090010451013011, 26
090010353001020, 26
090010353001014, 26
090010506003014, 26
090010504002027, 26
090012401002013, 26
090010504002028, 26
090010551001014, 26
090010451012000, 26
090010354002015, 26
090012455001001, 26
090010454002024, 26
090012402003014, 26
090010504001015, 26
090012453001043, 26
090010552003028, 26
090010503021001, 26
090012402001010, 26
090012452003001, 26
090010454001011, 26
090010503011005, 26
090010501003003, 26
090010502003000, 26
090010505004008, 26
090010551001016, 26
090010501001014, 26
090010454002004, 26
090010552002010, 26
090010454001018, 26
090012401003047, 26
090010453001006, 26
090010209003005, 26
090012451001015, 26
090010454001021, 26
090010353001015, 26
090012451001003, 26
090010451012010, 26
090010454001006, 26
090012453001050, 26
090012453002015, 26
090010301002008, 26
090010451011010, 26
090010451022014, 26
090010452002003, 26
090010551006002, 26
090010211002003, 26
090010454002015, 26
090010505003017, 26
090010504001011, 26
090010454002017, 26
090010301001002, 26
090012401001000, 26
090010502001006, 26
090010501002002, 26
090012401003001, 26
090010453002012, 26
090010504001013, 26
090010504002026, 26
090012453003006, 26
090010451022007, 26
090010211004003, 26
090010211002006, 26
090012453001012, 26
090010502002016, 26
090010211002002, 26
090010211004008, 26
090012455002006, 26
090010453002011, 26
090012453001048, 26
090012453001049, 26
090010301001001, 26
090010501002000, 26
090010209002007, 26
090010453002005, 26
090012453002002, 26
090010210001013, 26
090010503021007, 26
090010506002017, 26
090010505004013, 26
090010504002025, 26
090010552003010, 26
090010353001001, 26
090010207002011, 26
090012453001007, 26
090010505002007, 26
090010454002001, 26
090010211004004, 26
090012456003018, 26
090010451021012, 26
090010451021003, 26
090012453001033, 26
090012401002016, 26
090010552001012, 26
090010552001003, 26
090012402002001, 26
090010503023008, 26
090010503012009, 26
090010551006005, 26
090010301002003, 26
090010502002012, 26
090010301002000, 26
090010506001002, 26
090010354002027, 26
090012401003017, 26
090010505003011, 26
090012453001029, 26
090012402003037, 26
090010506002014, 26
090010552003025, 26
090010451021023, 26
090010211004006, 26
090010551003015, 26
090010454002019, 26
090012453001044, 26
090012401002014, 26
090012401003005, 26
090010504002004, 26
090010452002002, 26
090010551006007, 26
090012402001004, 26
090010502003008, 26
090010505003007, 26
090012453003004, 26
090010501002019, 26
090010503012008, 26
090010506001004, 26
090010354002026, 26
090012454001011, 26
090010502001008, 26
090010505003008, 26
090010452002004, 26
090010505004012, 26
090010501003014, 26
090010502003009, 26
090012402001023, 26
090010503012002, 26
090010551003011, 26
090012455001009, 26
090010506003019, 26
090012454002020, 26
090010353001018, 26
090010501001005, 26
090012453001015, 26
090012401001012, 26
090010502002001, 26
090010305003001, 26
090010501001010, 26
090012402002011, 26
090010452001020, 26
090010452002010, 26
090010505002011, 26
090010211002015, 26
090010506003021, 26
090010503023027, 26
090010210001003, 26
090010451024034, 26
090010451023004, 26
090012453001017, 26
090012453001016, 26
090010503012004, 26
090010503021009, 26
090012402002007, 26
090010454002026, 26
090010503011013, 26
090010207002008, 26
090010353001021, 26
090010501001019, 26
090010454001023, 26
090010501002017, 26
090010505001009, 26
090010504002030, 26
090010505002008, 26
090010451011012, 26
090010354002008, 26
090010305003002, 26
090012456003013, 26
090010452001007, 26
090012454001001, 26
090010210002002, 26
